;Bankrupt?; Operating Expense Rate; Research and development expense rate; Interest-bearing debt interest rate; Tax rate (A); Revenue Per Share (Yuan ¥); Total Asset Growth Rate; Net Value Growth Rate; Current Ratio; Quick Ratio; Total debt/Total net worth; Total Asset Turnover; Accounts Receivable Turnover; Average Collection Days; Inventory Turnover Rate (times); Fixed Assets Turnover Frequency; Revenue per person; Allocation rate per person; Quick Assets/Total Assets; Current Assets/Total Assets; Cash/Total Assets; Quick Assets/Current Liability; Cash/Current Liability; Inventory/Current Liability; Current Liabilities/Liability; Long-term Liability to Current Assets; Current Asset Turnover Rate; Quick Asset Turnover Rate; Cash Turnover Rate; Fixed Assets to Assets; Total assets to GNP price
1209;0;2590000000.0;0.0;0.0007370737073707;0.262071059823869;0.0411391926433444;9440000000.0;0.0006141772532721;0.0087500507018698;0.0014186131528022;0.0117883621043416;0.181409295352324;0.0060564251874245;0.0010443306847923;6570000000.0;0.0001656730068742;0.0402068063980729;0.0309766368732645;0.147299236569003;0.524488698774232;0.0431584484481738;0.0023588375872939;0.002040361411867;0.0168505976649837;0.636053537133956;0.0122560148380801;0.0001267102978164;3170000000.0;2990000000.0;0.485575213026201;0.0009787055750838
1210;1;5410000000.0;0.0;0.0007870787078707;0.975503593481122;0.0487620430449053;6340000000.0;0.0004360778279266;0.0023288538881313;0.0005857861699565;0.0201178197867936;0.101949025487256;0.0037677660211214;0.0016779311493187;7590000000.0;8320000000.0;0.0478797937811201;0.075524040159645;0.0863780783219889;0.17071132840956;0.0077961432403225;0.0011653308117308;0.0003204924916665;0.0033617944545969;0.600192545866888;0.0467190372217041;5720000000.0;2860000000.0;823000000.0;0.651676958110777;0.0237469410526127
1211;1;4810000000.0;0.0;0.0007680768076807;0.0;0.0273303386421042;6380000000.0;0.0004880328515457;0.0074158894980046;0.0014367045254633;0.0156868109320712;0.101949025487256;0.003473567812687;0.0018205339492863;4550000000.0;870000000.0;0.0560521716140593;0.0816829059230616;0.10188626775888;0.389271774500282;0.0351617412809392;0.0018738171696584;0.0019010175194049;0.014660511778144;0.493192035927042;0.0249985989320727;0.0001473605189238;3520000000.0;3740000000.0;0.597787759120153;0.0337816145338467
1212;1;5940000000.0;0.0;0.0007760776077607;0.181799777305395;0.0369647745662991;8080000000.0;0.0004921253702169;0.0058433515028034;0.0034885157214028;0.0084370639892758;0.15592203898051;0.0018280867986162;0.0034600391944222;0.0001570620305216;0.000138439087936;0.0613809614734956;0.0613353766043624;0.249046086171083;0.338501679248598;0.0728342719525103;0.0042047685989764;0.0035962408869613;0.004586392535451;0.714146112632512;0.0125089490636804;8670000000.0;661000000.0;557000000.0;0.570450380354172;0.0235035318583526
1213;1;3870000000.0;0.0;0.0006040604060406;0.0;0.0130223694359998;7500000000.0;0.000395302367507;0.0040711261431321;0.0017473770628843;0.0085802350924228;0.0854572713643178;0.0043663072037982;0.0014482296332034;734000000.0;7260000000.0;0.052671004509202;0.101964086569536;0.132583507984056;0.277254576928422;0.0831636215488265;0.0018983645268241;0.0035521886128329;0.0059660985357618;0.820951716125075;0.0091631445693377;0.0001319246575962;6290000000.0;0.000111602055697;0.629463173102113;0.0058052448498912
1214;1;2500000000.0;0.0;0.0008670867086708;0.0626581637817593;0.0433927734168217;7530000000.0;0.0004614564345647;0.0052904671124271;0.0008839818986458;0.0149071211665253;0.151424287856072;0.0077648037495054;0.0008146291686769;0.0001240063963607;0.0001051531870115;0.0753609564795911;0.0955359557780068;0.106559263368858;0.256207896540378;0.0078562412283156;0.0021542770616597;0.0004633674651487;0.0084513663991409;0.459575165419216;0.0404188496559125;6250000000.0;24000000.0;60100000.0;0.722896505074945;0.0452913546695851
1215;1;8440000000.0;323000000.0;0.0008280828082808;0.0;0.0171211639971566;5620000000.0;0.0004087028707171;0.0037035765879045;0.0024916187037344;0.0112512424880767;0.0704647676161919;0.0008014364988384;0.0078841416293437;0.0001035615821687;5450000000.0;0.0195173538181337;0.0433162835675902;0.133947646776926;0.195452575878851;0.0064273591317213;0.0025140304826916;0.0003530260995331;0.0034278869426156;0.556653746534432;0.0339688011622548;9880000000.0;7000000000.0;938000000.0;0.663251913758759;0.0038411148433386
1216;0;7500000000.0;0.0;0.0006240624062406;0.0261160036440935;0.0299922864013794;8450000000.0;0.0004547686601508;0.0063032564640984;0.0040780449339789;0.0053611650662508;0.119940029985008;0.0012133139906465;0.0052131143341431;0.0001215224469729;0.0002504007546821;0.0184451331463067;0.0091630532191244;0.225307555643355;0.333412672774109;0.0380821414449924;0.0041607047752981;0.002051284802336;0.0058874281506117;0.846474861459321;0.0012025959449234;0.0001164958296917;8050000000.0;382000000.0;0.216067815739229;0.0031740684554924
1217;0;5390000000.0;1440000000.0;0.0006420642064206;0.141714748456321;0.017302660435289;6570000000.0;0.000459035859497;0.0104798424965913;0.0051423167187989;0.0048988227140499;0.0734632683658171;0.0113215586418188;0.0005584564741244;8460000000.0;6200000000.0;0.0333034678260359;0.0670581003761919;0.156121761053715;0.24144699980123;0.0819813622312538;0.0066310213252175;0.0098743110121372;0.0102886403721717;0.391582390673608;0.0218971341010721;0.0001286237185976;8510000000.0;0.0001230435619493;0.585377884214918;0.236204492070721
1218;0;7450000000.0;0.0;0.0007500750075007;0.0;0.0328206058956093;6870000000.0;0.0004481307945011;0.0062221334722824;0.0026781469942743;0.0116041546977448;0.0944527736131934;0.0019335923630203;0.0032687635824897;8620000000.0;8400000000.0;0.0354302836243996;0.0534243027244625;0.104665841041403;0.235108395371992;0.0156712430599743;0.0027272578556131;0.0011721834391296;0.0093767161404742;0.398768616816291;0.0426426692808547;9540000000.0;4160000000.0;1860000000.0;0.555373960647521;0.0277742564971844
1219;0;3750000000.0;0.0;0.0005780578057805;0.30620508148598;0.012054388432627;5730000000.0;0.000420481339088;0.0144617333487259;0.00861835563147;0.0026855980813248;0.0929535232383808;0.0010489687845556;0.0060303052297655;896000000.0;0.0001036401915149;0.0312530293905968;0.0399384827174526;0.185860466758251;0.304058886541697;0.0362523687948425;0.0086196853399752;0.0047755111860333;0.0154314410100743;0.54521854479765;0.0011269789338747;0.0001189203431717;7380000000.0;4050000000.0;0.498760323905307;0.0049577997786418
1220;0;7070000000.0;0.0;0.0004900490049004;0.195363903229072;0.0366925299091005;712000000.0;0.0004539950743044;0.0101048046651961;0.0051086293352231;0.0069624928186469;0.136431784107946;0.000882594625303;0.0071728354474696;7620000000.0;0.0001951764190573;0.0317876709310694;0.0205413478642287;0.244283321777618;0.472353003298422;0.0059023108176973;0.0050689652139062;0.0003556791905372;0.0133523011575115;0.646289201363976;0.001346500250866;0.0001371327679386;7050000000.0;486000000.0;0.342189302465479;0.0149227312453681
1221;0;0.0001438517984192;0.0;0.0006030603060306;0.0;0.0201158552263412;6110000000.0;0.0004071307446422;0.006888590051201;0.0038310041210899;0.0104141018977011;0.100449775112444;0.0006837572154646;0.00924100300149;5250000000.0;0.0001724814866088;0.0238620507321945;0.017241808288829;0.256695377051677;0.460385411836932;0.0036651568866485;0.0037272427150228;0.0001565215845609;0.0085151165241172;0.746665840788789;0.0015931823154023;0.0001769272464085;991000000.0;39100000.0;0.295749920662308;0.0063514191768378
1222;0;6290000000.0;0.0;0.0005020502050205;0.251037554408341;0.0475369420875115;7860000000.0;0.0004487047452903;0.0069147990177877;0.0035920732338765;0.0102946406587695;0.128935532233883;0.0005823095573838;0.0108762387017168;5640000000.0;0.000391109335863;0.0280099290571802;0.0095836635897134;0.338084958585845;0.613603472733098;0.0008902963672546;0.0036839127899848;287000000.0;0.0086945795637324;0.998502362985293;0.0;0.0002027702230757;0.0001119297160172;81100000.0;0.163895863451755;0.0062891049930074
1223;0;9480000000.0;696000000.0;0.0006150615061506;0.307925903431521;0.0276025832993028;6170000000.0;0.000436152691073;0.0062483424388691;0.0018066419043602;0.005697662754539;0.136431784107946;0.0030921246183031;0.0020451120115106;9270000000.0;0.0001240656307186;0.0394577207232349;0.0397415477948943;0.135063617550143;0.317878613562293;0.0294481474567506;0.0025865029172691;0.0016482006606149;0.0098079978522456;0.784085691288264;0.0048987146996706;8310000000.0;3350000000.0;2310000000.0;0.56022688660303;0.0120526231555414
1224;0;5230000000.0;84900000.0;0.0007020702070207;0.0;0.0132038658741322;5440000000.0;0.0004089274601564;0.0063513062361739;0.0021235528461472;0.0067573113013979;0.0794602698650675;0.0022237326651314;0.0028443708185144;6900000000.0;8320000000.0;0.0220260564311208;0.0335422696583953;0.121179609270355;0.247636994986859;0.0270685376545315;0.0030528365724259;0.0019632203420194;0.0088700890213458;0.543411804294907;0.0230906750453362;0.0001103456584629;5380000000.0;346000000.0;0.519813074212702;0.0078425962315576
1225;0;533000000.0;0.0;0.0007540754075407;0.0;0.0316408790477487;6700000000.0;0.0004737339905785;0.0056530244835429;0.0045396868570544;0.0092769403332147;0.134932533733133;0.0009211447353737;0.0068585969421519;0.0001706282156396;0.0002829301578583;0.032240059926854;0.0142752184140486;0.35233014037867;0.433277688663127;0.002746384487177;0.0044965252540346;0.0001031201343177;0.0033420418418364;0.900118896449726;0.0;0.0001231667082465;0.0001035998196711;224000000.0;0.23709269449462;0.0030913585471381
1226;0;6260000000.0;34000000.0;0.0008520852085208;0.0;0.0058381354265922;5480000000.0;0.0003921830697393;0.0020143462890911;0.0016631586039449;0.0049699523066962;0.0419790104947526;0.0012985300234344;0.0048689890144609;0.0003271170270718;0.0001497865541603;0.0292143413186845;0.0243753963642033;0.0781775623888131;0.0884528911578253;0.0094211314087854;0.0018244686630645;0.0006347931745854;0.0008492552196516;0.706347376660294;0.0013581639226411;7350000000.0;6990000000.0;2270000000.0;0.151266785851135;0.0061492332478225
1227;0;5400000000.0;0.0;0.0008200820082008;0.0;0.0212048338551356;6270000000.0;0.0004408690692978;0.0077921753754278;0.0051878570706698;0.0068676533617851;0.0899550224887556;0.0004078195854848;0.015484785476716;7200000000.0;0.0002125758672679;0.0257156705785585;0.016622755071313;0.392457684401147;0.502584692151307;0.0122270138532767;0.0059193464851734;0.0005390939728556;0.005189568578489;0.896252238521191;0.0007753330679569;0.0002178159673673;0.0001735831914604;1450000000.0;0.237847336987723;0.0063369263744579
1228;0;9460000000.0;115000000.0;0.0005800580058005;0.0210547626277963;0.0419408019117625;6710000000.0;0.0004439135039191;0.0090595661167983;0.0034729197104881;0.0028506552129784;0.173913043478261;0.0031874854168991;0.0019836305648181;0.0001285921490767;0.0001444910699223;0.0435409720488228;0.0420526932107263;0.138422193125844;0.298326924922282;0.0099353158905183;0.0041170281227101;0.0008455070863486;0.0131114419496667;0.816349420883886;0.0;5950000000.0;2600000000.0;630000000.0;0.664948832483528;0.0087143120247674
1229;0;0.0001106641246681;0.0;0.0006350635063506;0.144650268245774;0.052558343542508;8270000000.0;0.0004672208968395;0.0083887413767819;0.0040300092203616;0.0148058982846825;0.151424287856072;0.0016657705456869;0.003795625424286;5640000000.0;0.0001808029618399;0.0238943642318934;0.0175017241858553;0.288532913898612;0.552120010891727;0.152671244317666;0.0042415479869878;0.0065872317595685;0.0110594284990586;0.635932556372243;0.0103678323517488;0.0001551646060742;8070000000.0;0.0001206283787505;0.404450961128761;0.0031086490768769
1230;0;3740000000.0;0.0;0.0007400740074007;0.349124405304181;0.0465387116777833;7400000000.0;0.000490553244142;0.0091001276127063;0.0047823607868873;0.0105846305364813;0.172413793103448;0.0007304231381818;0.0086458284411464;6170000000.0;0.0003706838966593;0.0947020548448218;0.0336118352359401;0.387145959438343;0.701002614250436;0.0117486199020361;0.0048545326397055;0.0004330934529934;0.0113136441373842;0.861097071363374;0.003255421018409;0.0001661355260636;9160000000.0;780000000.0;0.233177172750344;0.0034883579694042
1231;0;7810000000.0;407000000.0;0.0005440544054405;0.138880453487195;0.0359362947502155;6850000000.0;0.0004588861332041;0.0097391271790103;0.0069458394209762;0.0058563364612115;0.149925037481259;0.0007223073255353;0.00874488188304;0.0001073830427653;0.0002133323650162;0.0328452036484879;0.0198400625044704;0.340230867641012;0.466718413406011;0.0096108179433911;0.0068933880862977;0.0005654516089455;0.007700051975913;0.73282390414619;0.0;0.0001201021170684;898000000.0;712000000.0;0.355897829086788;0.0019923789961931
1232;0;0.0001158677668939;645000000.0;0.0005380538053805;0.0;0.0210535868233586;6750000000.0;0.0004377996802944;0.0063712749726209;0.0042889030015458;0.0077248561449584;0.106446776611694;0.0006107149016464;0.0103502307689023;7680000000.0;0.0001339001014463;0.014256128548977;0.0143124641459566;0.296409598215125;0.422651447908587;0.0560046521519833;0.0043554400039004;0.0024145888628984;0.0055590015650021;0.859326139027509;0.0007596007828246;0.0001579922969379;0.0001130409763315;5850000000.0;0.419023249657546;0.0014558944209178
1233;0;6160000000.0;0.0;0.0007210721072107;0.0500050612410163;0.0452682366108565;5620000000.0;0.0004324843968982;0.008348179880874;0.0030231307557078;0.0068931870617094;0.167916041979011;0.0020837348969799;0.0030356464304469;571000000.0;0.0002171148537576;0.0251751538563224;0.0166851831401791;0.149163201691041;0.40359969594407;0.028052062517262;0.002994316510365;0.0016404055091453;0.0141734849272804;0.670288861612788;0.0084656667279998;8170000000.0;2730000000.0;1720000000.0;0.472742882501921;0.0028009147266859
1234;0;5300000000.0;0.0;0.0009000900090009;0.0;0.0465084622714279;6110000000.0;0.0004504765064224;0.0031675408189054;0.0014473098128853;0.0199928870407354;0.130434782608696;0.0016921469367879;0.0037384135225026;0.0001369993623892;0.0001104486712495;0.0344138771793252;0.0398876154020802;0.207353450968122;0.291642115503505;0.0153995930126375;0.0022257442602502;0.0004967398689568;0.0027888123627629;0.770930107829125;0.0099321591006796;7820000000.0;5760000000.0;1250000000.0;0.623690072697198;0.0053210003734268
1235;0;7960000000.0;0.0;0.0007840784078407;0.104362789756048;0.0532994539982153;7210000000.0;0.0004594351296113;0.0076049684712372;0.005224039815992;0.0078507008088711;0.248875562218891;0.0009698396112525;0.0065264263482155;0.0002033017037408;0.0006089806873689;0.054201489358577;0.0093628531979833;0.428069170753753;0.553825872823385;0.0078910102376522;0.0057170440592868;0.0003088401535962;0.005229802017462;0.940143550447329;0.0;8330000000.0;6690000000.0;359000000.0;0.165603826869155;0.0010490300373986
1236;0;8000000000.0;0.0;0.0006790679067906;0.0;0.0690593947093788;6450000000.0;0.0004639019640146;0.0047207341006736;0.0036613195223378;0.0280350905990388;0.148425787106447;0.0006127438548081;0.0103322986802837;0.000206549945248;0.0002065238852816;0.0237768605966247;0.014411434248692;0.46867887729507;0.542822304666619;0.0051257163090816;0.0040021717126699;0.0001299956685087;0.0022120932657652;0.895865494259165;0.0;0.0001404732016871;0.0001254035728434;376000000.0;0.360205618725541;0.0009944048051517
1237;0;0.0001000255672288;1050000000.0;0.0008360836083608;0.0;0.0396872211382852;5740000000.0;0.0003955768657106;0.0102757869710235;0.0054111919469685;0.0222927438696322;0.128935532233883;0.0013979487283536;0.0045240097857969;0.000125917126659;0.0001482735586637;0.0145440124553853;0.0122802847383427;0.222204599645907;0.326884072667745;0.0248456838896614;0.0068021261394387;0.0021847491561421;0.0093203628471795;0.263161367003081;0.0418248404099038;8850000000.0;6180000000.0;2000000000.0;0.45741591532212;0.0062467705513499
1238;0;0.0001208401361319;3330000000.0;0.0006830683068306;0.605020751088167;0.0176959027179092;6250000000.0;0.0004427156935763;0.0038483499271453;0.001417365471929;0.0231928067919642;0.0719640179910045;0.0013492538524748;0.0046862524923468;3340000000.0;6200000000.0;0.0163946947108676;0.0339855491586611;0.135719903481501;0.340745256623424;0.0327155122533491;0.0014717069518221;0.001084073780292;0.0064918508389146;0.71725426334704;0.0178842576216254;0.0001838871381557;7240000000.0;4860000000.0;0.609222021231521;0.0062189413444076
1239;0;550000000.0;0.0;0.0007320732073207;0.10831055774876;0.0508795014897833;7380000000.0;0.0004682689808894;0.0065653461299652;0.0047605263716067;0.0085027220747955;0.230884557721139;0.0010753451756566;0.0058808711579432;0.0001889712265035;0.000231488310975;0.0229132088773996;0.0141546347286945;0.329718004185604;0.447363257952616;0.037733886350987;0.0047164282881353;0.0015831904579776;0.0051289761760181;0.839979558414609;0.0052524687170668;7180000000.0;5500000000.0;187000000.0;0.542816850722769;0.000904902349857
1240;0;5270000000.0;187000000.0;0.0008550855085508;0.140904949893714;0.0674108020630095;5440000000.0;0.0004758052042962;0.0069447521224582;0.0049932188544542;0.0150092559662226;0.178410794602699;0.0008054944051616;0.0078508391790519;8250000000.0;0.0003502584574557;0.0670798877840283;0.0269839044655521;0.442674607230296;0.613035515139653;0.0110312781404572;0.0048746767797313;0.0003579042752539;0.0056993107327476;0.846701294827949;0.0042135457644406;0.0001203353017285;8890000000.0;62500000.0;0.309695607031411;0.001895016901126
1241;0;0.000125581232382;1190000000.0;0.0009120912091209;0.262577183925499;0.0514693649137136;8120000000.0;0.0004824181155638;0.0111456750524959;0.0061535620665088;0.0061326475711068;0.229385307346327;0.0023961936838688;0.0026394326628724;0.000108911627004;0.0002942776240826;0.0143001924122028;0.0070616600829851;0.291262333187601;0.483650768446724;0.156516433007997;0.0065097070825819;0.0101360207868208;0.012319584020284;0.646171776109594;0.005330684642825;8300000000.0;5020000000.0;8120000000.0;0.415291396678461;0.0006040159359121
1242;0;9170000000.0;662000000.0;0.0006070607060706;0.228970543577285;0.0593039611597622;6700000000.0;0.0004494284223724;0.0062720553133999;0.0045041279521689;0.0164437027512562;0.131934032983508;0.0007649153419293;0.0082607154903358;0.000110058065183;0.0001399520834326;0.0153342244025675;0.0145585071387904;0.349696366596162;0.457516899517426;0.0651445872626317;0.0046766261229664;0.0025592758190511;0.004474284361132;0.67320647047365;0.0064214952030453;0.0001354385480279;0.0001063607110744;548000000.0;0.492569715316854;0.0018946325666564
1243;0;0.0001806242034813;0.0;0.0008750875087508;0.248102034618889;0.100670024350772;7010000000.0;0.0004529220358723;0.0067213518834574;0.0049345778534149;0.0154807174969679;0.286356821589205;0.0012254877096162;0.0051618797952326;0.0003267348810121;0.0007428807888153;0.0247492031784733;0.0038969792102969;0.575923055382506;0.64767827848809;0.120434947526487;0.0058307269452854;0.0035867768685166;0.0026561656835522;0.913200224896714;0.0024739632944226;8380000000.0;7870000000.0;4720000000.0;0.175181276867628;0.0009797367928162
1244;0;0.0001792365655545;0.0;0.0006770677067706;0.305294058103047;0.0355733018739507;6940000000.0;0.000461331662654;0.0077310211200589;0.0059483185628712;0.0104524024475875;0.143928035982009;0.0007446258103131;0.008497248278306;0.0001591638338497;0.0001293611149566;0.012881336016333;0.0131220583851226;0.34804307305746;0.425024460115425;0.0463613387618278;0.0061664765698344;0.0023929530537329;0.0043952170687341;0.613885664503849;0.0095400561368264;0.0001143104410924;9710000000.0;3600000000.0;0.571776666013111;0.0008303595487012
1245;0;2670000000.0;0.0;0.0008040804080408;0.282518473529709;0.0442095073884175;7540000000.0;0.0004690924755001;0.0074502107637729;0.0029033533918828;0.0196427105846305;0.124437781109445;0.0007020177939192;0.008998492850647;3650000000.0;0.0006309191220692;0.0402567454430621;0.0079291187081792;0.476127422892598;0.826430425306095;0.0173192369244651;0.0041440596753609;0.0004472012016917;0.0088892928654338;0.972614622634369;0.0003043698076945;0.0002816823728425;0.0001629750880375;1600000000.0;0.0930227506122371;0.0026453994349135
1246;0;3750000000.0;0.0;0.0008520852085208;0.412896042109525;0.0519382307122223;6690000000.0;0.0004544442531829;0.0091812506045223;0.0016775069339864;0.0117482377187463;0.212893553223388;0.0060665699532326;0.0010426228668286;6320000000.0;0.000236783795213;0.0558347898888122;0.0301336568869897;0.152982656376458;0.553696325188868;0.0514501006391004;0.0024333682811141;0.0024154345765843;0.0177705497801314;0.641597190040883;0.0113983607324517;9650000000.0;2230000000.0;2660000000.0;0.455869076728037;0.0009240840310465
1247;1;0.0001048822999728;153000000.0;0.0007990799079907;0.0;0.0223694359998185;5060000000.0;0.0004170376343525;0.0047538073204139;0.0010230983160051;0.0112175015274624;0.113943028485757;0.0019051870187576;0.0033174363944547;487000000.0;0.0001104486712495;0.0123261313396883;0.0137703653353923;0.136270155037572;0.408892496259298;0.0121444875999089;0.0015083018294394;0.000409848490978;0.0087332633108908;0.917528160604002;0.0021816001041817;0.0001242596173425;3860000000.0;1060000000.0;0.560567837121985;0.0015604207927412
1248;0;666000000.0;0.0;0.0005180518051805;0.0862435469177042;0.0260296141688219;6110000000.0;0.0004445623178548;0.0057041943706883;0.0039482861231685;0.0048614340820178;0.0974512743628186;0.0010327371592626;0.0061182578548952;0.0001243885424204;0.0002375402929613;0.0176079197450171;0.0092711211322179;0.169159618992599;0.234760153894363;0.0122505653399221;0.004036455867766;0.0008447905945737;0.0046610716107529;0.699644784895486;0.0073562678466463;8690000000.0;6500000000.0;1340000000.0;0.209926612289271;0.0033830618670712
1249;0;6090000000.0;1700000000.0;0.0005710571057105;0.114080372507339;0.0143684680188151;6010000000.0;0.0004300638218305;0.0109765648157104;0.0045396868570544;0.0050702632706845;0.0629685157421289;0.0085987034989297;0.0007352156333656;7490000000.0;5600000000.0;0.028418254189739;0.0641433328355508;0.140127065158913;0.227256017577563;0.0244371997275147;0.0066369862482658;0.0032654381773674;0.0115551631719278;0.343535726430866;0.026027216304681;0.0001374513329564;8660000000.0;4130000000.0;0.582905584884627;0.248346585837061
1250;0;7710000000.0;0.0;0.0006650665066506;0.0;0.0313383849841947;6080000000.0;0.0004185598516631;0.0047020134102545;0.0028659229656875;0.0131416482003301;0.0794602698650675;0.0013411380398283;0.0047127236707839;8450000000.0;7340000000.0;0.0306420104871994;0.0537131707693687;0.1213297716327;0.200312566073816;0.0102363245010705;0.0028114114977371;0.000685906580865;0.0052377378114745;0.423586980908788;0.0501877636386907;9080000000.0;563000000.0;1360000000.0;0.576808782318082;0.0294590743585857
1251;0;8140000000.0;0.0;0.0004190419041904;0.0;0.0105116687085016;7430000000.0;0.0004483553839403;0.0097565998234014;0.0065827642868817;0.0040397960951677;0.0794602698650675;0.0011118663325657;0.0056921572729562;8030000000.0;870000000.0;0.0278865502401481;0.04209963992274;0.212168916635946;0.309901088438224;0.0289559019498388;0.0065102522904561;0.0025510219589451;0.008734568520465;0.615290370436742;0.0034442909695979;0.0001616030359725;0.0001130648303282;4190000000.0;0.455350512344603;0.006187800213428
1252;0;6010000000.0;0.0;0.0003840384038403;0.163882984107703;0.0330323517400971;5740000000.0;0.0004350297438767;0.0118102595623727;0.0077443551798095;0.0062502849743295;0.122938530734633;0.0009272315948586;0.0068244405828782;728000000.0;0.0001815594595882;0.029605040905953;0.021026899510965;0.317922321485984;0.466114044775271;0.0080239130780145;0.0078127518490427;0.0005701749709873;0.0106719845962257;0.580823900373164;0.0014857076948619;0.000138175026343;9600000000.0;674000000.0;0.368651104984358;0.015135027529975
1253;0;0.0001343696059189;0.0;0.0006220622062206;0.0;0.0161985571033169;6350000000.0;0.0004395215326622;0.0071781367296825;0.0040094224859542;0.0107405684895905;0.0824587706146927;0.0005052093372424;0.0125285525815803;4280000000.0;0.0001520560474051;0.0206248255805414;0.0166916672149647;0.25366337065734;0.441478384479742;0.0292057621825232;0.0040063100002871;0.0013522034549702;0.0085428913039876;0.677634935152202;0.0045414707677578;0.0002124038540837;0.000123097063857;3840000000.0;0.268301837732306;0.0069801727866457
1254;0;5890000000.0;0.0;0.0004320432043204;0.140803725073388;0.0603324409758459;7380000000.0;0.0004515495448545;0.0066995110779685;0.0045796126449961;0.0121221240390666;0.148425787106447;0.000576222697899;0.0109795616885196;7240000000.0;0.0003926223313596;0.036311560888915;0.0145530786110629;0.463510679989993;0.641052662184048;0.0082614223967254;0.0047095288085855;0.0002477812460882;0.0054932256012145;0.999922013636389;0.0;0.0001777687767094;0.0001308559885356;638000000.0;0.226469591759689;0.0078045346631836
1255;0;9860000000.0;645000000.0;0.0005050505050505;0.282923372811013;0.0301284087299787;5810000000.0;0.000436327371748;0.0064910873913029;0.0026987337286818;0.0050985327241722;0.149925037481259;0.0033396569040203;0.0018931162127428;0.0001029883630792;0.0001391955856843;0.0409970183452551;0.0368906157191967;0.159337334617753;0.294337993660072;0.0408728389323038;0.0034354044304;0.0025576217980218;0.0082430909592185;0.749646149771199;0.0053961539996849;6530000000.0;3490000000.0;2830000000.0;0.567221647164487;0.0123385106155618
1256;0;5620000000.0;50900000.0;0.0005510551055105;0.0;0.0111771556483204;5630000000.0;0.0004363772805123;0.0060318064530219;0.0027567508892845;0.005743258647261;0.0749625187406297;0.0017469286721516;0.0036180123560629;8640000000.0;7340000000.0;0.0206923901708209;0.0355507746534199;0.110342297089804;0.186007082256961;0.0177031288687889;0.0035352816187886;0.0016124549263821;0.0067996483760222;0.473160883950107;0.0330802937811959;8650000000.0;5240000000.0;2420000000.0;0.548714641172245;0.0078357161786944
1257;0;5390000000.0;0.0;0.0007260726072607;0.115902419273206;0.0309905168111076;5510000000.0;0.0004561910599328;0.0087587870240654;0.0069327387718079;0.0065357152627691;0.134932533733133;0.0008115812646465;0.0077970429131958;0.0001530494968951;0.0002882256420963;0.0350953982638838;0.0153970136161047;0.42234381174945;0.522212897147961;0.02925573422906;0.0068837649944887;0.0013904363320688;0.0051962261826995;0.854125899542846;0.0;0.0001388165328368;0.0001156524522876;2210000000.0;0.253662598179735;0.003040341112062
1258;0;5590000000.0;0.0;0.0007330733073307;0.0;0.0046432838755539;5740000000.0;0.0004007673771961;0.0015544413277961;0.0009775579641341;0.0066168759518142;0.0374812593703148;0.001083460988303;0.0058339061639419;0.0002673111687344;0.0001323871059497;0.0267497025689232;0.0241189486932252;0.0525255939828118;0.072747063945166;0.0050512673048522;0.0011714978339327;0.000326557002258;0.0013479299593294;0.619074366377389;0.0034593684879086;7050000000.0;5480000000.0;1410000000.0;0.141242961257987;0.0062380077622243
1259;0;5630000000.0;0.0;0.0007660766076607;0.0;0.0164254276509824;6160000000.0;0.0004515744992366;0.0067906184380079;0.0044567160789881;0.0059976837286497;0.0719640179910045;0.0003449220374747;0.0183376953850489;7110000000.0;0.0001694554956157;0.0212652203927559;0.0147559447028049;0.324190701259105;0.41394384281161;0.0093267107619607;0.0051873205766839;0.0004362241015442;0.0044945898969757;0.912966685595627;0.0013162038583119;0.000226252847098;0.0001809534354648;1390000000.0;0.203519998397977;0.0067999305162996
1260;0;7850000000.0;1050000000.0;0.0004770477047704;0.0637716368053447;0.0536473221713024;6760000000.0;0.0004426408304299;0.0084561358622906;0.0040836594979082;0.0035172671645738;0.214392803598201;0.0044454363771012;0.0014226123637481;0.0001605013450585;0.0001747509798537;0.0568276956068328;0.0413042098182263;0.195086185953634;0.329645571667527;0.009245276089828;0.0048807311003491;0.0006676158703271;0.0095836289175765;0.830046876670583;0.0;5210000000.0;3080000000.0;479000000.0;0.612103081629785;0.0100669343694048
1261;0;0.000119452498205;0.0;0.0006480648064806;0.170361372608564;0.0433171499009332;584000000.0;0.0004524728569937;0.0078065279047491;0.0025521312260835;0.0124969222772413;0.128935532233883;0.0015135990585657;0.0041764688301873;4910000000.0;0.0001573515316431;0.0199961811318538;0.0167079025340016;0.159756805433145;0.45923840776089;0.0260652388994293;0.0026196999447603;0.0012582936366505;0.0137423429840559;0.607020137397407;0.0122160743498554;0.0001307690697741;4270000000.0;2120000000.0;0.449070164982852;0.0031988817976794
1262;0;4130000000.0;0.0;0.0006120612061206;0.277963356615042;0.036768153424989;6030000000.0;0.0004342312036481;0.0088611267983563;0.0058310365607926;0.0105308273830693;0.133433283358321;0.0005356436346666;0.0118018760380331;5790000000.0;0.0002897386375929;0.0722676732811421;0.0325525183668958;0.471276074521873;0.671362293539538;0.0349008126857324;0.0060291159626168;0.001308582140773;0.007664432444814;0.848323553492665;0.0036668593882124;0.0001922688981399;0.0001370505018692;2770000000.0;0.247817911306657;0.0036796964043994
